date,rating,user_id,item_id,Time from release
2016-02-01,8.0,52,0,0.9232876712328767
2016-02-01,8.0,53,0,0.9232876712328767
2016-03-03,10.0,54,0,1.0082191780821919
2016-03-12,10.0,55,0,1.0328767123287672
2016-03-10,8.0,56,0,1.0273972602739727
2016-03-09,10.0,57,0,1.0246575342465754
2016-02-22,2.0,58,0,0.9808219178082191
2016-02-27,8.0,59,0,0.9945205479452055
2016-02-28,8.0,60,0,0.9972602739726028
2016-01-10,10.0,61,0,0.863013698630137
2016-01-15,10.0,62,0,0.8767123287671232
2016-01-14,10.0,63,0,0.873972602739726
2016-01-14,8.0,64,0,0.873972602739726
2016-01-14,4.0,65,0,0.873972602739726
2016-01-06,10.0,66,0,0.852054794520548
2016-01-06,10.0,67,0,0.852054794520548
2016-01-08,6.0,68,0,0.8575342465753425
2016-01-20,8.0,69,0,0.8904109589041096
2015-06-22,8.0,70,0,0.3095890410958904
2015-06-22,6.0,71,0,0.3095890410958904
2015-06-22,10.0,72,0,0.3095890410958904
2015-06-22,8.0,73,0,0.3095890410958904
2015-06-22,10.0,74,0,0.3095890410958904
2015-06-22,8.0,75,0,0.3095890410958904
2015-06-22,10.0,76,0,0.3095890410958904
2015-06-22,8.0,77,0,0.3095890410958904
2015-06-25,9.0,78,0,0.3178082191780822
2015-06-11,8.0,79,0,0.27945205479452057
2015-06-22,10.0,80,0,0.3095890410958904
2015-09-18,10.0,81,0,0.5506849315068493
2015-09-08,8.0,82,0,0.5232876712328767
2015-09-06,10.0,83,0,0.5178082191780822
2015-08-31,8.0,84,0,0.5013698630136987
2015-10-15,10.0,85,0,0.6246575342465753
2015-10-19,8.0,86,0,0.6356164383561644
2015-10-19,8.0,87,0,0.6356164383561644
2015-10-17,10.0,88,0,0.6301369863013698
2015-09-25,10.0,89,0,0.5698630136986301
2015-10-01,10.0,90,0,0.5863013698630137
2015-09-29,8.0,91,0,0.5808219178082191
2015-09-29,10.0,92,0,0.5808219178082191
2015-09-28,8.0,93,0,0.5780821917808219
2015-09-26,10.0,94,0,0.5726027397260274
2015-10-02,10.0,95,0,0.589041095890411
2015-07-21,8.0,96,0,0.38904109589041097
2015-07-29,10.0,97,0,0.410958904109589
2015-07-28,10.0,98,0,0.40821917808219177
2015-07-27,8.0,99,0,0.4054794520547945
2015-07-05,4.0,100,0,0.3452054794520548
2015-06-26,10.0,101,0,0.32054794520547947
2015-06-26,8.0,102,0,0.32054794520547947
2015-07-16,2.0,103,0,0.37534246575342467
2015-08-13,10.0,104,0,0.4520547945205479
2015-08-18,10.0,105,0,0.4657534246575342
2015-08-18,10.0,106,0,0.4657534246575342
2015-08-06,8.0,107,0,0.4328767123287671
2015-08-11,8.0,108,0,0.4465753424657534
2015-04-09,2.0,109,0,0.10684931506849316
2015-04-12,10.0,110,0,0.11506849315068493
2015-04-10,10.0,111,0,0.1095890410958904
2017-05-06,6.0,112,0,2.1835616438356165
2017-04-15,8.0,113,0,2.126027397260274
2015-02-07,10.0,114,0,-0.06027397260273973
2015-03-09,10.0,115,0,0.021917808219178082
2015-04-12,10.0,116,0,0.11506849315068493
2015-04-25,8.8,117,0,0.1506849315068493
2015-04-26,10.0,118,0,0.15342465753424658
2015-04-17,10.0,119,0,0.12876712328767123
2015-04-23,10.0,120,0,0.14520547945205478
2016-12-14,10.0,121,0,1.7917808219178082
2016-12-14,10.0,122,0,1.7917808219178082
2016-12-12,10.0,123,0,1.7863013698630137
2016-12-12,10.0,124,0,1.7863013698630137
2016-12-26,10.0,125,0,1.8246575342465754
2016-12-12,10.0,126,0,1.7863013698630137
2016-12-12,10.0,127,0,1.7863013698630137
2016-12-12,8.0,128,0,1.7863013698630137
2016-12-12,10.0,129,0,1.7863013698630137
2016-12-12,10.0,130,0,1.7863013698630137
2016-12-12,10.0,131,0,1.7863013698630137
2016-12-12,10.0,132,0,1.7863013698630137
2016-12-12,10.0,133,0,1.7863013698630137
2016-12-12,8.0,134,0,1.7863013698630137
2016-12-12,10.0,135,0,1.7863013698630137
2016-12-12,10.0,136,0,1.7863013698630137
2016-12-12,10.0,137,0,1.7863013698630137
2016-12-12,10.0,138,0,1.7863013698630137
2016-12-12,10.0,139,0,1.7863013698630137
2016-12-12,10.0,140,0,1.7863013698630137
2016-12-12,8.0,141,0,1.7863013698630137
2016-12-12,10.0,142,0,1.7863013698630137
2016-12-12,10.0,143,0,1.7863013698630137
2016-12-12,10.0,144,0,1.7863013698630137
2017-03-05,10.0,145,0,2.0136986301369864
2017-01-13,10.0,146,0,1.873972602739726
2017-01-07,10.0,147,0,1.8575342465753424
2017-01-25,10.0,148,0,1.906849315068493
2015-05-04,10.0,149,0,0.17534246575342466
2015-05-01,10.0,150,0,0.16712328767123288
2015-05-02,10.0,151,0,0.16986301369863013
2015-05-07,8.0,152,0,0.18356164383561643
2015-05-06,10.0,153,0,0.18082191780821918
2015-05-05,2.0,154,0,0.1780821917808219
2015-04-28,8.0,155,0,0.1589041095890411
2015-04-28,6.0,156,0,0.1589041095890411
2015-04-29,6.0,157,0,0.16164383561643836
2015-04-29,2.0,158,0,0.16164383561643836
2015-04-29,10.0,159,0,0.16164383561643836
2015-04-29,8.0,160,0,0.16164383561643836
2015-04-29,2.0,161,0,0.16164383561643836
2016-07-09,10.0,162,0,1.358904109589041
2016-07-07,8.6,163,0,1.3534246575342466
2016-06-10,10.0,164,0,1.2794520547945205
2016-06-16,10.0,165,0,1.295890410958904
2016-08-10,8.0,166,0,1.4465753424657535
2016-08-17,4.0,167,0,1.4657534246575343
2016-08-17,10.0,168,0,1.4657534246575343
2016-08-11,10.0,169,0,1.4493150684931506
2016-08-02,10.0,170,0,1.4246575342465753
2016-07-19,10.0,171,0,1.3863013698630138
2016-07-24,6.0,172,0,1.4
2016-03-29,10.0,173,0,1.0794520547945206
2016-03-29,10.0,174,0,1.0794520547945206
2016-03-25,10.0,175,0,1.0684931506849316
2016-05-17,4.0,176,0,1.2136986301369863
2016-05-30,10.0,177,0,1.2493150684931507
2016-05-28,10.0,178,0,1.2438356164383562
2016-05-09,10.0,179,0,1.1917808219178083
2016-05-09,8.0,180,0,1.1917808219178083
2016-05-08,2.0,181,0,1.189041095890411
2016-05-06,10.0,182,0,1.1835616438356165
2016-12-12,10.0,183,0,1.7863013698630137
2016-10-29,9.0,184,0,1.6657534246575343
2016-10-25,10.0,185,0,1.6547945205479453
2016-11-03,10.0,186,0,1.6794520547945206
2016-11-02,10.0,187,0,1.6767123287671233
2016-11-02,4.0,188,0,1.6767123287671233
2016-10-18,10.0,189,0,1.6356164383561644
2016-11-29,6.0,190,0,1.7506849315068493
2016-12-12,8.0,191,0,1.7863013698630137
2016-12-12,10.0,192,0,1.7863013698630137
2016-12-12,10.0,193,0,1.7863013698630137
2016-12-12,10.0,194,0,1.7863013698630137
2016-11-13,10.0,195,0,1.7068493150684931
2016-11-12,10.0,196,0,1.704109589041096
2016-11-24,10.0,197,0,1.736986301369863
2016-09-07,10.0,198,0,1.5232876712328767
2016-09-14,10.0,199,0,1.5424657534246575
2016-08-27,10.0,200,0,1.4931506849315068
2016-08-29,10.0,201,0,1.4986301369863013
2016-09-06,10.0,202,0,1.5205479452054795
2016-10-07,9.0,203,0,1.6054794520547946
2016-09-19,10.0,204,0,1.5561643835616439
2016-09-29,10.0,205,0,1.5835616438356164
2015-04-12,8.0,206,0,0.11506849315068493
2015-04-10,10.0,207,0,0.1095890410958904
2015-04-09,10.0,208,0,0.10684931506849316
2015-03-14,10.0,209,0,0.03561643835616438
2015-04-11,9.2,210,0,0.11232876712328767
2015-05-05,9.0,211,0,0.1780821917808219
2015-05-15,10.0,212,0,0.2054794520547945
2015-05-09,8.0,213,0,0.18904109589041096
2015-04-30,10.0,214,0,0.1643835616438356
2015-05-01,2.0,215,0,0.16712328767123288
2015-04-29,10.0,216,0,0.16164383561643836
2015-04-29,10.0,217,0,0.16164383561643836
2015-05-04,10.0,218,0,0.17534246575342466
2015-05-02,10.0,219,0,0.16986301369863013
2015-05-02,8.0,220,0,0.16986301369863013
2015-05-02,10.0,221,0,0.16986301369863013
2015-06-04,4.0,222,0,0.2602739726027397
2015-06-04,10.0,223,0,0.2602739726027397
2015-05-31,2.0,224,0,0.2493150684931507
2015-05-31,8.0,225,0,0.2493150684931507
2015-06-02,10.0,226,0,0.2547945205479452
2015-06-11,10.0,227,0,0.27945205479452057
2015-06-05,8.0,228,0,0.26301369863013696
2015-06-05,10.0,229,0,0.26301369863013696
2015-06-05,10.0,230,0,0.26301369863013696
2015-06-05,8.5,231,0,0.26301369863013696
2015-06-05,10.0,232,0,0.26301369863013696
2015-05-16,10.0,233,0,0.20821917808219179
2015-05-22,4.0,234,0,0.22465753424657534
2015-05-17,8.0,235,0,0.21095890410958903
2015-05-29,10.0,236,0,0.24383561643835616
2015-05-28,2.0,237,0,0.2410958904109589
2015-05-25,8.0,238,0,0.2328767123287671
2015-05-25,8.0,239,0,0.2328767123287671
2015-04-27,9.0,240,0,0.15616438356164383
2015-04-27,10.0,241,0,0.15616438356164383
2015-04-29,9.0,242,0,0.16164383561643836
2015-04-29,8.0,243,0,0.16164383561643836
2015-04-28,10.0,244,0,0.1589041095890411
2015-04-28,10.0,245,0,0.1589041095890411
2015-04-28,10.0,246,0,0.1589041095890411
2015-04-26,10.0,247,0,0.15342465753424658
2015-12-26,8.0,248,0,0.821917808219178
2015-12-31,10.0,249,0,0.8356164383561644
2015-10-17,10.0,250,0,0.6301369863013698
2015-12-08,4.0,251,0,0.7726027397260274
2016-06-10,10.0,252,0,1.2794520547945205
2016-12-25,8.0,253,0,1.821917808219178
2016-10-28,10.0,254,0,1.663013698630137
2016-08-13,10.0,255,0,1.4547945205479451
2016-07-07,10.0,256,0,1.3534246575342466
2016-02-03,8.0,257,0,0.9287671232876712
2016-02-12,2.0,258,0,0.9534246575342465
2016-02-14,10.0,259,0,0.958904109589041
2016-03-23,10.0,260,0,1.063013698630137
2015-06-06,6.0,261,0,0.26575342465753427
2015-06-06,8.0,262,0,0.26575342465753427
2015-06-06,10.0,263,0,0.26575342465753427
2015-06-06,2.0,264,0,0.26575342465753427
2015-06-06,10.0,265,0,0.26575342465753427
2015-06-06,10.0,266,0,0.26575342465753427
2015-06-06,2.0,267,0,0.26575342465753427
2015-06-07,10.0,268,0,0.2684931506849315
2015-06-06,2.0,269,0,0.26575342465753427
2015-06-05,2.0,270,0,0.26301369863013696
2015-06-05,6.0,271,0,0.26301369863013696
2015-06-05,10.0,272,0,0.26301369863013696
2015-06-05,2.0,273,0,0.26301369863013696
2015-06-05,10.0,274,0,0.26301369863013696
2015-06-05,10.0,275,0,0.26301369863013696
2015-06-05,8.0,276,0,0.26301369863013696
2015-06-05,10.0,277,0,0.26301369863013696
2015-06-07,10.0,278,0,0.2684931506849315
2015-06-08,10.0,279,0,0.27123287671232876
2015-06-09,8.0,280,0,0.273972602739726
2015-06-09,10.0,281,0,0.273972602739726
2015-06-08,6.0,282,0,0.27123287671232876
2015-06-08,8.0,283,0,0.27123287671232876
2015-06-08,8.0,284,0,0.27123287671232876
2015-06-08,6.0,285,0,0.27123287671232876
2015-06-08,10.0,286,0,0.27123287671232876
2015-06-07,10.0,287,0,0.2684931506849315
2015-06-07,10.0,288,0,0.2684931506849315
2015-06-07,2.0,289,0,0.2684931506849315
2015-06-08,10.0,290,0,0.27123287671232876
2015-06-08,6.0,291,0,0.27123287671232876
2015-05-16,10.0,292,0,0.20821917808219179
2015-05-19,10.0,293,0,0.21643835616438356
2015-05-21,10.0,294,0,0.2219178082191781
2015-05-12,6.0,295,0,0.19726027397260273
2015-05-14,10.0,296,0,0.20273972602739726
2015-05-14,10.0,297,0,0.20273972602739726
2015-05-14,8.0,298,0,0.20273972602739726
2015-05-14,10.0,299,0,0.20273972602739726
2015-06-04,10.0,300,0,0.2602739726027397
2015-06-04,6.0,301,0,0.2602739726027397
2015-05-22,10.0,302,0,0.22465753424657534
2015-05-22,4.0,303,0,0.22465753424657534
2015-05-23,8.0,304,0,0.2273972602739726
2015-05-22,8.0,305,0,0.22465753424657534
2015-05-22,10.0,306,0,0.22465753424657534
2015-05-26,10.0,307,0,0.2356164383561644
2015-05-25,10.0,308,0,0.2328767123287671
2015-05-25,10.0,309,0,0.2328767123287671
2015-08-31,10.0,310,0,0.5013698630136987
2015-09-04,10.0,311,0,0.5123287671232877
2015-06-11,2.0,312,0,0.27945205479452057
2015-06-11,4.0,313,0,0.27945205479452057
2015-06-10,10.0,314,0,0.27671232876712326
2015-06-12,2.0,315,0,0.2821917808219178
2015-06-09,10.0,316,0,0.273972602739726
2015-06-09,10.0,317,0,0.273972602739726
2015-06-09,10.0,318,0,0.273972602739726
2015-06-09,10.0,319,0,0.273972602739726
2015-06-09,2.0,320,0,0.273972602739726
2015-06-09,10.0,321,0,0.273972602739726
2015-06-09,8.0,322,0,0.273972602739726
2015-06-18,10.0,323,0,0.29863013698630136
2015-06-18,10.0,324,0,0.29863013698630136
2015-06-21,10.0,325,0,0.30684931506849317
2015-06-22,10.0,326,0,0.3095890410958904
2016-08-24,10.0,327,1,2.9808219178082194
2016-08-20,8.0,328,1,2.96986301369863
2016-08-17,10.0,237,1,2.9616438356164383
2016-08-18,10.0,329,1,2.9643835616438357
2016-08-31,10.0,287,1,3.0
2016-09-17,10.0,330,1,3.0465753424657533
2016-09-07,10.0,156,1,3.0191780821917806
2015-12-15,10.0,308,1,2.287671232876712
2015-12-11,6.0,100,1,2.276712328767123
2015-12-14,10.0,40,1,2.2849315068493152
2015-12-03,6.0,310,1,2.254794520547945
2015-12-03,10.0,43,1,2.254794520547945
2015-12-05,10.0,175,1,2.26027397260274
2015-12-15,8.0,30,1,2.287671232876712
2015-12-29,10.0,168,1,2.326027397260274
2015-12-25,2.0,108,1,2.315068493150685
2015-12-16,10.0,46,1,2.2904109589041095
2015-12-19,10.0,55,1,2.2986301369863016
2015-11-29,8.0,221,1,2.243835616438356
2015-10-22,10.0,331,1,2.1397260273972605
2015-10-06,10.0,128,1,2.095890410958904
2015-10-09,8.0,298,1,2.1041095890410957
2015-11-23,10.0,332,1,2.2273972602739724
2015-11-06,10.0,163,1,2.180821917808219
2015-11-11,10.0,333,1,2.1945205479452055
2016-02-13,10.0,105,1,2.452054794520548
2016-02-04,10.0,334,1,2.4273972602739726
2016-01-28,10.0,335,1,2.408219178082192
2016-02-13,2.0,28,1,2.452054794520548
2016-01-03,10.0,6,1,2.33972602739726
2016-01-05,10.0,204,1,2.345205479452055
2016-01-24,8.0,251,1,2.3972602739726026
2016-01-26,10.0,3,1,2.4027397260273973
2016-01-14,10.0,115,1,2.3698630136986303
2014-01-12,10.0,303,1,0.3643835616438356
2014-01-12,10.0,336,1,0.3643835616438356
2014-01-10,8.0,77,1,0.3589041095890411
2014-01-10,2.0,337,1,0.3589041095890411
2014-01-06,8.0,191,1,0.34794520547945207
2014-01-14,10.0,338,1,0.3698630136986301
2014-01-14,10.0,339,1,0.3698630136986301
2014-01-14,10.0,274,1,0.3698630136986301
2014-01-12,10.0,270,1,0.3643835616438356
2014-01-14,10.0,229,1,0.3698630136986301
2014-01-12,10.0,340,1,0.3643835616438356
2014-01-12,6.0,288,1,0.3643835616438356
2014-01-03,10.0,111,1,0.33972602739726027
2014-01-03,10.0,341,1,0.33972602739726027
2014-01-03,10.0,342,1,0.33972602739726027
2014-01-05,2.0,296,1,0.3452054794520548
2014-01-03,6.0,280,1,0.33972602739726027
2017-01-05,2.0,259,1,3.347945205479452
2017-01-05,10.0,152,1,3.347945205479452
2017-01-10,10.0,159,1,3.361643835616438
2017-01-11,10.0,320,1,3.3643835616438356
2017-01-12,8.0,343,1,3.367123287671233
2016-12-30,10.0,185,1,3.3315068493150686
2017-01-04,10.0,66,1,3.345205479452055
2017-01-31,10.0,178,1,3.419178082191781
2017-02-07,10.0,20,1,3.4383561643835616
2017-01-19,10.0,344,1,3.3863013698630136
2017-01-18,10.0,345,1,3.3835616438356166
2016-10-21,10.0,199,1,3.1397260273972605
2016-10-25,10.0,282,1,3.1506849315068495
2016-10-26,10.0,72,1,3.1534246575342464
2016-10-26,10.0,346,1,3.1534246575342464
2016-10-27,10.0,64,1,3.1561643835616437
2016-10-28,10.0,347,1,3.158904109589041
2016-09-29,10.0,190,1,3.0794520547945203
2016-09-30,10.0,155,1,3.0821917808219177
2016-11-02,10.0,348,1,3.1726027397260275
2016-11-23,10.0,182,1,3.23013698630137
2016-11-23,10.0,98,1,3.23013698630137
2016-11-27,6.0,272,1,3.241095890410959
2016-11-08,10.0,349,1,3.1890410958904107
2016-11-15,8.0,81,1,3.208219178082192
2014-01-14,10.0,260,1,0.3698630136986301
2014-01-14,6.0,307,1,0.3698630136986301
2014-01-14,10.0,184,1,0.3698630136986301
2017-03-15,10.0,350,1,3.536986301369863
2017-03-15,10.0,351,1,3.536986301369863
2017-03-15,10.0,61,1,3.536986301369863
2017-05-03,10.0,232,1,3.671232876712329
2017-05-04,10.0,279,1,3.673972602739726
2017-05-08,8.0,281,1,3.684931506849315
2017-05-09,8.0,352,1,3.6876712328767125
2017-03-17,10.0,353,1,3.5424657534246577
2013-12-13,10.0,354,1,0.2821917808219178
2013-12-13,10.0,355,1,0.2821917808219178
2013-12-13,10.0,149,1,0.2821917808219178
2013-12-13,2.0,356,1,0.2821917808219178
2013-12-13,10.0,357,1,0.2821917808219178
2013-12-03,4.0,358,1,0.2547945205479452
2013-12-03,10.0,122,1,0.2547945205479452
2013-12-03,10.0,359,1,0.2547945205479452
2013-12-03,10.0,360,1,0.2547945205479452
2013-12-13,8.0,361,1,0.2821917808219178
2013-12-11,10.0,244,1,0.27671232876712326
2013-12-10,10.0,210,1,0.273972602739726
2013-12-10,2.0,17,1,0.273972602739726
2013-12-17,10.0,278,1,0.29315068493150687
2013-12-17,4.0,362,1,0.29315068493150687
2013-12-16,10.0,322,1,0.29041095890410956
2013-12-16,8.0,188,1,0.29041095890410956
2013-12-18,10.0,114,1,0.2958904109589041
2013-12-18,2.0,324,1,0.2958904109589041
2013-12-17,2.0,208,1,0.29315068493150687
2013-12-18,6.0,75,1,0.2958904109589041
2013-12-14,2.0,264,1,0.28493150684931506
2013-12-14,10.0,363,1,0.28493150684931506
2013-12-13,2.0,83,1,0.2821917808219178
2013-12-13,10.0,93,1,0.2821917808219178
2013-12-13,10.0,256,1,0.2821917808219178
2013-12-13,6.0,245,1,0.2821917808219178
2013-12-14,2.0,364,1,0.28493150684931506
2013-12-14,6.0,7,1,0.28493150684931506
2016-12-13,8.0,365,1,3.2849315068493152
2016-12-12,10.0,59,1,3.282191780821918
2016-12-01,2.0,52,1,3.252054794520548
2017-01-05,6.0,0,1,3.347945205479452
2017-01-10,8.0,104,1,3.361643835616438
2016-12-21,10.0,31,1,3.3068493150684932
2016-12-19,4.0,366,1,3.3013698630136985
2016-12-30,8.0,235,1,3.3315068493150686
2016-11-01,8.0,321,1,3.16986301369863
2016-11-03,10.0,197,1,3.175342465753425
2016-11-10,10.0,94,1,3.1945205479452055
2017-05-26,10.0,56,1,3.734246575342466
2017-05-01,8.0,367,1,3.665753424657534
2013-11-05,2.0,314,1,0.1780821917808219
2013-11-01,6.0,368,1,0.16712328767123288
2013-11-01,8.0,369,1,0.16712328767123288
2013-10-23,10.0,370,1,0.14246575342465753
2017-01-18,8.0,371,1,3.3835616438356166
2017-01-20,10.0,372,1,3.389041095890411
2017-01-19,10.0,67,1,3.3863013698630136
2017-03-12,10.0,180,1,3.5287671232876714
2013-12-19,2.0,373,1,0.29863013698630136
2013-12-20,8.0,374,1,0.3013698630136986
2013-12-20,10.0,375,1,0.3013698630136986
2013-12-18,8.0,376,1,0.2958904109589041
2013-12-18,10.0,377,1,0.2958904109589041
2013-12-18,10.0,378,1,0.2958904109589041
2013-12-18,8.0,379,1,0.2958904109589041
2013-12-18,10.0,380,1,0.2958904109589041
2013-12-18,10.0,381,1,0.2958904109589041
2013-12-18,2.0,382,1,0.2958904109589041
2013-12-18,10.0,383,1,0.2958904109589041
2013-12-18,10.0,148,1,0.2958904109589041
2013-12-18,10.0,384,1,0.2958904109589041
2013-12-18,2.0,385,1,0.2958904109589041
2013-12-18,2.0,386,1,0.2958904109589041
2013-12-18,2.0,387,1,0.2958904109589041
2013-12-18,8.0,388,1,0.2958904109589041
2013-12-19,10.0,118,1,0.29863013698630136
2013-12-19,8.0,160,1,0.29863013698630136
2013-12-19,2.0,389,1,0.29863013698630136
2013-12-18,10.0,230,1,0.2958904109589041
2013-12-19,10.0,183,1,0.29863013698630136
2013-12-19,4.0,390,1,0.29863013698630136
2013-12-19,8.0,391,1,0.29863013698630136
2013-12-19,10.0,392,1,0.29863013698630136
2013-12-18,10.0,101,1,0.2958904109589041
2013-12-18,10.0,266,1,0.2958904109589041
2013-12-18,10.0,102,1,0.2958904109589041
2013-12-18,10.0,96,1,0.2958904109589041
2013-12-18,10.0,393,1,0.2958904109589041
2013-12-18,10.0,394,1,0.2958904109589041
2013-12-18,10.0,395,1,0.2958904109589041
2013-12-18,8.0,396,1,0.2958904109589041
2013-12-18,10.0,153,1,0.2958904109589041
2013-12-18,10.0,120,1,0.2958904109589041
2013-12-20,2.0,397,1,0.3013698630136986
2013-12-20,2.0,249,1,0.3013698630136986
2013-12-18,10.0,398,1,0.2958904109589041
2013-12-18,2.0,107,1,0.2958904109589041
2013-12-24,10.0,399,1,0.31232876712328766
2013-12-24,10.0,250,1,0.31232876712328766
2013-12-24,10.0,400,1,0.31232876712328766
2013-12-25,10.0,119,1,0.3150684931506849
2013-12-24,10.0,401,1,0.31232876712328766
2013-12-24,2.0,402,1,0.31232876712328766
2013-12-24,6.0,403,1,0.31232876712328766
2013-12-23,10.0,404,1,0.3095890410958904
2013-12-23,6.0,405,1,0.3095890410958904
2013-12-23,10.0,406,1,0.3095890410958904
2013-12-23,10.0,306,1,0.3095890410958904
2013-12-23,10.0,293,1,0.3095890410958904
2013-12-23,10.0,407,1,0.3095890410958904
2013-12-23,10.0,295,1,0.3095890410958904
2013-12-24,2.0,408,1,0.31232876712328766
2013-12-23,10.0,29,1,0.3095890410958904
2013-12-23,2.0,409,1,0.3095890410958904
2013-12-23,10.0,410,1,0.3095890410958904
2013-12-23,10.0,411,1,0.3095890410958904
2013-12-23,10.0,412,1,0.3095890410958904
2013-12-30,10.0,253,1,0.3287671232876712
2013-12-29,10.0,413,1,0.32602739726027397
2013-12-29,2.0,215,1,0.32602739726027397
2013-12-29,10.0,110,1,0.32602739726027397
2014-01-02,2.0,33,1,0.336986301369863
2014-01-02,10.0,414,1,0.336986301369863
2014-01-03,8.0,18,1,0.33972602739726027
2014-01-02,10.0,415,1,0.336986301369863
2014-01-02,10.0,205,1,0.336986301369863
2013-12-28,8.0,416,1,0.3232876712328767
2013-12-27,10.0,240,1,0.32054794520547947
2013-12-25,10.0,26,1,0.3150684931506849
2013-12-25,4.0,265,1,0.3150684931506849
2013-12-25,10.0,417,1,0.3150684931506849
2013-12-25,10.0,227,1,0.3150684931506849
2013-12-25,10.0,290,1,0.3150684931506849
2013-12-28,4.0,44,1,0.3232876712328767
2013-12-29,10.0,418,1,0.32602739726027397
2013-12-28,10.0,269,1,0.3232876712328767
2016-07-22,10.0,8,1,2.8904109589041096
2016-07-23,8.0,419,1,2.893150684931507
2016-07-14,10.0,99,1,2.8684931506849316
2016-03-21,10.0,49,1,2.5534246575342467
2016-05-15,8.0,70,1,2.7041095890410958
2016-05-04,10.0,220,1,2.673972602739726
2016-05-12,10.0,90,1,2.695890410958904
2016-05-07,10.0,420,1,2.682191780821918
2016-09-28,10.0,247,1,3.0767123287671234
2016-09-26,8.0,421,1,3.0712328767123287
2016-09-24,10.0,1,1,3.0657534246575344
2016-10-11,2.0,422,1,3.1123287671232878
2016-07-31,8.0,423,1,2.915068493150685
2016-08-07,6.0,53,1,2.9342465753424656
2016-09-17,8.0,424,1,3.0465753424657533
2016-09-09,10.0,112,1,3.0246575342465754
2016-09-07,10.0,162,1,3.0191780821917806
2013-12-23,10.0,285,1,0.3095890410958904
2013-12-23,10.0,315,1,0.3095890410958904
2013-12-23,2.0,283,1,0.3095890410958904
2013-12-23,10.0,289,1,0.3095890410958904
2013-12-23,10.0,312,1,0.3095890410958904
2013-12-22,10.0,425,1,0.30684931506849317
2013-12-22,6.0,273,1,0.30684931506849317
2016-03-06,10.0,166,1,2.5123287671232877
2016-03-03,10.0,426,1,2.504109589041096
2016-03-03,10.0,427,1,2.504109589041096
2016-05-18,10.0,428,1,2.712328767123288
2016-05-31,10.0,150,1,2.747945205479452
2016-03-29,10.0,25,1,2.5753424657534247
2016-03-31,10.0,318,1,2.580821917808219
2016-04-06,8.0,429,1,2.5972602739726027
2013-12-18,8.0,430,1,0.2958904109589041
2013-12-20,10.0,222,1,0.3013698630136986
2013-12-19,8.0,228,1,0.29863013698630136
2016-06-08,8.0,164,1,2.76986301369863
2016-06-15,10.0,431,1,2.789041095890411
2016-06-15,10.0,432,1,2.789041095890411
2016-06-29,10.0,179,1,2.8273972602739725
2016-07-26,10.0,301,1,2.9013698630136986
2015-10-09,10.0,161,1,2.1041095890410957
2015-12-29,10.0,433,1,2.326027397260274
2015-12-28,10.0,434,1,2.3232876712328765
2015-06-16,10.0,41,1,1.789041095890411
2015-06-16,2.0,218,1,1.789041095890411
